frame_number,landmark_id,x_pixel,y_pixel,z_normalized,visibility
22,29,1811,1055,-0.1479,0.9854
22,30,1306,1071,0.2405,0.9432
22,31,1768,1222,-0.213,0.9932
22,32,1173,1137,0.2346,0.9477
23,0,1210,148,0.0495,0.9999
23,1,1223,123,0.0251,0.9999
23,2,1226,123,0.0251,0.9999
23,3,1230,123,0.0251,0.9999
23,4,1224,122,0.0526,0.9999
23,5,1227,121,0.0526,0.9999
23,6,1230,120,0.0526,1.0
23,7,1258,134,-0.0407,0.9999
23,8,1262,132,0.0847,0.9999
23,9,1224,173,0.0294,0.9999
23,10,1222,173,0.0652,0.9998
23,11,1282,266,-0.1248,0.9999
23,12,1352,278,0.1529,0.9997
23,13,1266,436,-0.0533,0.9845
23,14,1499,375,0.1972,0.3151
23,15,1207,400,0.1625,0.8637
23,16,1418,494,0.1771,0.3152
23,17,1179,395,0.1771,0.7996
23,18,1414,524,0.1798,0.3076
23,19,1188,382,0.1865,0.7954
23,20,1397,521,0.1641,0.3109
23,21,1198,384,0.1747,0.7621
23,22,1396,514,0.1687,0.2946
23,23,1387,622,-0.1091,0.9998
23,24,1355,635,0.1088,0.9991
23,25,1533,878,-0.1744,0.9937
23,26,1164,803,0.1401,0.906
23,27,1803,965,-0.1535,0.9949
23,28,1187,1085,0.2277,0.9314
23,29,1855,937,-0.1489,0.9859
23,30,1219,1143,0.2331,0.9469
23,31,1845,1112,-0.1938,0.9936
23,32,1061,1159,0.229,0.9513
24,0,1209,147,0.0723,0.9999
24,1,1223,122,0.0489,0.9999
24,2,1225,121,0.0489,0.9999
24,3,1229,121,0.0489,0.9999
24,4,1223,120,0.0734,0.9999
24,5,1226,119,0.0734,0.9999
24,6,1230,118,0.0734,1.0
24,7,1256,132,-0.014,0.9999
24,8,1261,130,0.0985,0.9999
24,9,1222,171,0.0534,0.9998
24,10,1221,172,0.0855,0.9998
24,11,1275,259,-0.093,0.9999
24,12,1349,274,0.1535,0.9997
24,13,1261,423,-0.0081,0.9816
24,14,1488,380,0.1791,0.3563
24,15,1212,411,0.2216,0.8119
24,16,1413,487,0.151,0.3149
24,17,1186,411,0.2371,0.7422
24,18,1407,513,0.1541,0.3009
24,19,1191,396,0.244,0.7378
24,20,1389,510,0.1365,0.3039
24,21,1202,397,0.2323,0.7074
24,22,1389,504,0.1422,0.2877
24,23,1381,623,-0.0957,0.9998
24,24,1347,635,0.0954,0.9992
24,25,1504,878,-0.1619,0.9933
24,26,1201,838,0.146,0.9047
24,27,1790,861,-0.1079,0.9935
24,28,1138,1130,0.1877,0.937
24,29,1831,825,-0.094,0.9829
24,30,1163,1185,0.1877,0.9489
24,31,1878,968,-0.0821,0.9919
24,32,1000,1169,0.1689,0.9537
25,0,1209,148,0.0487,0.9999
25,1,1222,123,0.0244,0.9999
25,2,1225,122,0.0243,0.9999
25,3,1228,122,0.0243,0.9999
25,4,1222,121,0.053,0.9999
25,5,1226,120,0.053,0.9999
25,6,1229,119,0.053,1.0
25,7,1255,133,-0.0393,0.9999
25,8,1261,131,0.0903,0.9998
25,9,1222,173,0.0288,0.9998
25,10,1220,173,0.0662,0.9997
25,11,1273,258,-0.1251,0.9999
25,12,1351,275,0.1562,0.9997
25,13,1272,419,-0.0703,0.9799
25,14,1480,389,0.1975,0.3835
25,15,1216,422,0.1347,0.7869
25,16,1407,491,0.1795,0.3186
25,17,1190,431,0.1422,0.7085
25,18,1398,513,0.1775,0.3005
25,19,1194,411,0.1525,0.7029
25,20,1383,511,0.1656,0.3032
25,21,1204,408,0.1457,0.6738
25,22,1384,505,0.1705,0.2878
25,23,1377,632,-0.0974,0.9998
25,24,1343,641,0.0972,0.9993
25,25,1482,889,-0.1467,0.9931
25,26,1217,869,0.1541,0.9042
25,27,1746,796,-0.0437,0.9923
25,28,1159,1141,0.1884,0.9425
25,29,1765,758,-0.0303,0.9823
25,30,1181,1187,0.1879,0.9524
25,31,1846,884,-0.0085,0.9908
25,32,1026,1184,0.172,0.9569
26,0,1207,156,0.0187,0.9999
26,1,1219,129,-0.0022,0.9999
26,2,1223,129,-0.0022,0.9999
26,3,1226,129,-0.0023,0.9999
26,4,1220,128,0.0308,0.9999
26,5,1223,126,0.0308,0.9999
26,6,1227,125,0.0307,1.0
26,7,1255,140,-0.0576,0.9999
26,8,1260,136,0.0889,0.9999
26,9,1221,182,0.0008,0.9998
26,10,1219,182,0.0436,0.9998
26,11,1276,267,-0.1537,0.9999
26,12,1352,287,0.1726,0.9997
26,13,1281,425,-0.1326,0.9813
26,14,1478,420,0.2045,0.3614
26,15,1249,502,0.036,0.7988
26,16,1403,517,0.1659,0.2998
26,17,1235,520,0.0273,0.7189
26,18,1388,529,0.1702,0.2838
26,19,1230,507,0.0479,0.7123
26,20,1376,528,0.142,0.2866
26,21,1238,501,0.05,0.6824
26,22,1376,523,0.1516,0.2729
26,23,1365,641,-0.1097,0.9998
26,24,1351,642,0.1097,0.9993
26,25,1389,898,-0.1445,0.9934
26,26,1324,891,0.1501,0.9014
26,27,1689,805,-0.054,0.9927
26,28,1316,1101,0.1626,0.9472
26,29,1637,868,-0.0454,0.9832
26,30,1319,1161,0.1596,0.9553
26,31,1741,927,-0.0426,0.9912
26,32,1261,1146,0.1461,0.96
27,0,1206,173,-0.008,0.9999
27,1,1219,145,-0.0316,0.9999
27,2,1222,145,-0.0316,0.9999
27,3,1226,145,-0.0316,0.9999
27,4,1219,144,0.0041,0.9999
27,5,1222,143,0.0041,0.9999
27,6,1225,142,0.004,1.0
27,7,1257,157,-0.0884,0.9999
27,8,1258,153,0.0732,0.9999
27,9,1221,200,-0.0251,0.9998
27,10,1219,200,0.0212,0.9998
27,11,1287,288,-0.1863,0.9999
27,12,1337,298,0.1861,0.9998
27,13,1332,436,-0.2154,0.9825
27,14,1413,446,0.2617,0.3287
27,15,1277,565,-0.1291,0.8157
27,16,1398,528,0.2611,0.2746
27,17,1258,588,-0.1501,0.7413
27,18,1392,546,0.2788,0.2622
27,19,1251,578,-0.1362,0.7347
27,20,1393,547,0.2431,0.265
27,21,1259,570,-0.12,0.7043
27,22,1378,542,0.2458,0.2528
27,23,1367,653,-0.1188,0.9998
27,24,1372,651,0.119,0.9994
27,25,1329,911,-0.1559,0.9937
27,26,1336,924,0.1478,0.899
27,27,1567,796,-0.049,0.9922
27,28,1367,1191,0.1586,0.9512
27,29,1578,764,-0.0362,0.9831
27,30,1399,1240,0.1542,0.9573
27,31,1701,865,-0.0038,0.9912
27,32,1261,1244,0.1328,0.9623
28,0,1206,193,-0.0091,0.9999
28,1,1219,165,-0.0304,0.9999
28,2,1223,164,-0.0304,0.9999
28,3,1226,163,-0.0304,0.9999
28,4,1218,164,0.0041,0.9999
28,5,1221,163,0.0042,0.9999
28,6,1224,162,0.0041,0.9999
28,7,1258,172,-0.0824,0.9999
28,8,1257,170,0.0733,0.9999
28,9,1221,216,-0.025,0.9998
28,10,1219,215,0.0201,0.9998
28,11,1310,300,-0.1776,0.9999
28,12,1302,318,0.1916,0.9998
28,13,1363,438,-0.2477,0.9841
28,14,1347,467,0.2687,0.3005
28,15,1297,574,-0.2341,0.8335
28,16,1301,563,0.2454,0.2667
28,17,1271,600,-0.2636,0.7659
28,18,1272,583,0.2585,0.2605
28,19,1260,587,-0.2478,0.7598
28,20,1270,578,0.2231,0.2638
28,21,1271,580,-0.2256,0.7313
28,22,1279,574,0.2295,0.2524
28,23,1381,653,-0.1182,0.9999
28,24,1377,656,0.1184,0.9995
28,25,1276,908,-0.1805,0.9942
28,26,1379,942,0.147,0.8973
28,27,1509,820,-0.0338,0.9924
28,28,1475,1192,0.1666,0.9545
28,29,1541,793,-0.0156,0.9834
28,30,1520,1241,0.1629,0.9577
28,31,1610,924,0.0337,0.9915
28,32,1371,1258,0.1465,0.964
29,0,1206,191,-0.0121,0.9999
29,1,1220,163,-0.0288,0.9999
29,2,1224,163,-0.0288,0.9999
29,3,1228,162,-0.0288,0.9999
29,4,1219,163,0.0038,0.9999
29,5,1221,162,0.0038,0.9999
29,6,1225,161,0.0038,0.9999
29,7,1261,171,-0.0675,0.9999
29,8,1257,170,0.0788,0.9999
29,9,1221,213,-0.0235,0.9998
29,10,1219,214,0.0187,0.9998
29,11,1320,297,-0.1616,0.9999
29,12,1293,328,0.1943,0.9998
29,13,1402,410,-0.2798,0.9856
29,14,1306,479,0.2913,0.2834
29,15,1344,547,-0.338,0.85
29,16,1213,554,0.2872,0.3103
29,17,1326,573,-0.3668,0.7888
29,18,1178,543,0.3023,0.3076
29,19,1312,559,-0.3588,0.7832
29,20,1177,532,0.2772,0.3122
29,21,1315,551,-0.3331,0.757
29,22,1193,536,0.2765,0.2993
29,23,1382,644,-0.1153,0.9999
29,24,1375,655,0.1153,0.9995
29,25,1201,870,-0.1811,0.9944
29,26,1431,931,0.1013,0.8948
29,27,1457,852,-0.0075,0.9907
29,28,1578,1174,0.1034,0.9566
29,29,1486,824,0.0134,0.9811
29,30,1629,1213,0.0984,0.9565
29,31,1522,953,0.0615,0.9901
29,32,1507,1250,0.0788,0.9638
30,0,1210,185,-0.0139,1.0
30,1,1225,157,-0.029,0.9999
30,2,1229,157,-0.029,0.9999
30,3,1233,156,-0.029,0.9999
30,4,1223,157,0.0025,0.9999
30,5,1225,156,0.0025,0.9999
30,6,1228,155,0.0025,0.9999
30,7,1265,165,-0.0609,0.9999
30,8,1259,165,0.0791,0.9999
30,9,1224,208,-0.0231,0.9999
30,10,1221,209,0.0173,0.9998
30,11,1333,287,-0.137,0.9999
30,12,1293,323,0.1909,0.9998
30,13,1446,367,-0.2409,0.987
30,14,1292,468,0.2788,0.2904
30,15,1376,520,-0.2941,0.8648
30,16,1189,473,0.2586,0.3711
30,17,1356,557,-0.3172,0.8093
30,18,1156,450,0.2675,0.368
30,19,1338,540,-0.3132,0.8043
30,20,1158,437,0.2515,0.3726
30,21,1342,537,-0.2896,0.7802
30,22,1169,442,0.2515,0.3586
30,23,1368,627,-0.1057,0.9999
30,24,1377,633,0.1055,0.9996
30,25,1146,806,-0.1169,0.9946
30,26,1478,915,0.0622,0.8994
30,27,1378,934,0.0326,0.9912
30,28,1669,1152,0.0617,0.9599
30,29,1423,931,0.0501,0.9819
30,30,1732,1205,0.059,0.959
30,31,1353,1079,0.0679,0.9904
30,32,1642,1228,0.0329,0.9659
31,0,1212,171,-0.0132,1.0
31,1,1227,141,-0.028,0.9999
31,2,1232,140,-0.028,0.9999
31,3,1236,139,-0.028,0.9999
31,4,1224,141,0.0044,0.9999
31,5,1226,140,0.0044,0.9999
31,6,1229,139,0.0044,1.0
31,7,1269,148,-0.0563,0.9999
31,8,1261,150,0.0886,0.9999
31,9,1226,197,-0.0219,0.9999
31,10,1222,198,0.0196,0.9998
31,11,1345,269,-0.1289,0.9999
31,12,1294,308,0.2036,0.9998
31,13,1467,337,-0.2583,0.9882
31,14,1276,462,0.2936,0.3266
31,15,1384,481,-0.34,0.8782
31,16,1191,415,0.2769,0.4314
31,17,1363,517,-0.3647,0.8279
31,18,1170,397,0.2838,0.4273
31,19,1348,507,-0.359,0.8234
31,20,1174,385,0.2828,0.4313
31,21,1352,499,-0.3351,0.8013
31,22,1182,389,0.2762,0.4173
31,23,1361,614,-0.1054,0.9999
31,24,1376,619,0.1052,0.9996
31,25,1129,786,-0.1363,0.9948
31,26,1513,882,0.0436,0.9068
31,27,1297,1007,-0.0026,0.9916
31,28,1722,1092,0.0406,0.9636
31,29,1347,1028,0.0091,0.9827
31,30,1759,1109,0.0386,0.9625
31,31,1222,1130,0.0206,0.9907
31,32,1735,1213,0.0058,0.9687
32,0,1213,158,-0.0105,1.0
32,1,1228,128,-0.0245,0.9999
32,2,1232,127,-0.0245,0.9999
32,3,1237,126,-0.0245,0.9999
32,4,1225,128,0.0112,0.9999
32,5,1227,127,0.0111,0.9999
32,6,1229,126,0.0112,1.0
32,7,1269,134,-0.0521,0.9999
32,8,1261,137,0.1025,0.9999
32,9,1228,184,-0.0199,0.9999
32,10,1223,185,0.026,0.9998
32,11,1350,257,-0.1343,0.9999
32,12,1294,292,0.2277,0.9998
32,13,1488,320,-0.2566,0.9894
32,14,1280,459,0.3244,0.3386
32,15,1391,460,-0.312,0.8903
32,16,1202,401,0.3175,0.4797
32,17,1369,492,-0.335,0.8446
32,18,1180,381,0.3257,0.4729
32,19,1355,482,-0.3287,0.8404
32,20,1185,374,0.3254,0.4761
32,21,1359,474,-0.306,0.82
32,22,1195,378,0.3165,0.4604
32,23,1358,605,-0.1142,0.9999
32,24,1373,609,0.1141,0.9996
32,25,1143,794,-0.1438,0.9948
32,26,1503,866,0.0579,0.9118
32,27,1225,1080,-0.1077,0.9921
32,28,1757,1011,0.0402,0.9668
32,29,1269,1127,-0.1048,0.9837
32,30,1809,1003,0.0366,0.9657
32,31,1101,1167,-0.1344,0.9912
32,32,1786,1154,0.0014,0.9712
33,0,1213,150,-0.0901,1.0
33,1,1228,120,-0.1086,0.9999
33,2,1232,119,-0.1086,0.9999
33,3,1237,118,-0.1086,0.9999
33,4,1225,120,-0.0739,1.0
33,5,1227,119,-0.0739,0.9999
33,6,1229,119,-0.0739,1.0
33,7,1269,126,-0.1418,1.0
33,8,1261,128,0.0104,0.9999
33,9,1228,175,-0.099,0.9999
33,10,1223,176,-0.0547,0.9999
33,11,1345,252,-0.197,1.0
33,12,1295,279,0.1428,0.9998
33,13,1486,329,-0.3052,0.9904
33,14,1300,446,0.2149,0.3225
33,15,1385,457,-0.3421,0.9011
33,16,1212,418,0.1742,0.4911
33,17,1358,488,-0.3671,0.8596
33,18,1186,406,0.1784,0.4891
33,19,1345,477,-0.3564,0.8558
33,20,1189,397,0.1715,0.4922
33,21,1350,468,-0.3339,0.8369
33,22,1201,399,0.1693,0.4755
33,23,1354,610,-0.1136,0.9999
33,24,1368,613,0.1134,0.9996
33,25,1161,813,-0.1147,0.9945
33,26,1483,867,0.0598,0.9154
33,27,1156,1135,-0.0869,0.9928
33,28,1761,904,0.0748,0.9693
33,29,1182,1182,-0.0854,0.985
33,30,1805,871,0.0727,0.9683
33,31,1009,1174,-0.1295,0.9918
33,32,1840,1006,0.0458,0.9729
34,0,1213,148,-0.0792,1.0
34,1,1227,119,-0.0981,1.0
34,2,1232,118,-0.0981,0.9999
34,3,1236,117,-0.0981,1.0
34,4,1224,119,-0.064,1.0
34,5,1226,118,-0.0641,1.0
34,6,1228,117,-0.064,1.0
34,7,1268,126,-0.134,1.0
34,8,1259,127,0.0144,0.9999
34,9,1228,172,-0.0893,0.9999
34,10,1223,173,-0.0461,0.9999
34,11,1341,254,-0.191,1.0
34,12,1287,282,0.138,0.9998
34,13,1478,342,-0.2619,0.9913
34,14,1290,446,0.1598,0.3032
34,15,1380,461,-0.2846,0.9106
34,16,1220,418,0.061,0.4773
34,17,1355,492,-0.3023,0.8728
34,18,1205,421,0.0556,0.4821
34,19,1339,480,-0.3125,0.8692
34,20,1205,418,0.0473,0.4851
34,21,1345,471,-0.2702,0.8516
34,22,1213,417,0.0535,0.469
34,23,1354,614,-0.1082,0.9999
34,24,1366,616,0.1082,0.9996
34,25,1191,842,-0.0941,0.9942
34,26,1472,870,0.0728,0.9147
34,27,1151,1158,-0.0739,0.9933
34,28,1733,847,0.0737,0.9706
34,29,1175,1208,-0.0707,0.9859
34,30,1771,810,0.0712,0.9702
34,31,1006,1192,-0.1251,0.9921
34,32,1823,929,0.0458,0.9735
35,0,1212,150,-0.0421,1.0
35,1,1225,121,-0.0613,1.0
35,2,1229,120,-0.0613,0.9999
35,3,1234,119,-0.0614,1.0
35,4,1221,121,-0.0216,1.0
35,5,1223,120,-0.0217,1.0
35,6,1225,119,-0.0216,1.0
35,7,1267,128,-0.1093,1.0
35,8,1256,129,0.0611,0.9999
35,9,1228,174,-0.0569,0.9999
35,10,1222,175,-0.0068,0.9999
35,11,1339,258,-0.1815,1.0
35,12,1288,283,0.1806,0.9998
35,13,1465,371,-0.2163,0.9921
35,14,1304,450,0.2017,0.2851
35,15,1366,491,-0.1603,0.9191
35,16,1230,473,0.1005,0.4511
35,17,1318,521,-0.1767,0.8843
35,18,1214,492,0.0914,0.4595
35,19,1297,502,-0.1667,0.8809
35,20,1214,480,0.0767,0.4622
35,21,1308,495,-0.1485,0.8642
35,22,1220,474,0.0891,0.4474
35,23,1355,624,-0.1122,0.9999
35,24,1364,618,0.1123,0.9996
35,25,1205,871,-0.0981,0.9938
35,26,1455,881,0.1404,0.909
35,27,1207,1187,-0.1366,0.9937
35,28,1677,808,0.2304,0.9675
35,29,1238,1231,-0.1413,0.9863
35,30,1711,763,0.2408,0.9711
35,31,1063,1243,-0.2108,0.9923
35,32,1764,877,0.2409,0.9718
36,0,1209,166,-0.0372,1.0
36,1,1223,137,-0.0559,1.0
36,2,1227,136,-0.056,1.0
36,3,1232,135,-0.056,1.0
36,4,1219,137,-0.0191,1.0
36,5,1221,136,-0.0191,1.0
36,6,1224,135,-0.0191,1.0
36,7,1267,143,-0.1016,1.0
36,8,1255,143,0.0613,0.9999
36,9,1226,189,-0.0506,0.9999
36,10,1221,189,-0.0037,0.9999
36,11,1338,285,-0.1847,1.0
36,12,1289,305,0.1798,0.9998
36,13,1442,432,-0.2226,0.9928
36,14,1321,465,0.2174,0.2621
36,15,1305,544,-0.1831,0.9268
36,16,1270,574,0.1518,0.4188
36,17,1272,577,-0.2026,0.8948
36,18,1253,612,0.1527,0.4276
36,19,1257,559,-0.19,0.8916
36,20,1242,602,0.1243,0.4306
36,21,1267,550,-0.1724,0.8756
36,22,1252,590,0.1373,0.4176
36,23,1364,638,-0.1162,0.9999
36,24,1364,638,0.1164,0.9996
36,25,1270,895,-0.1303,0.9938
36,26,1362,905,0.1376,0.8958
36,27,1457,1005,-0.0754,0.9933
36,28,1370,1179,0.1676,0.9673
36,29,1498,990,-0.0672,0.9847
36,30,1408,1219,0.1676,0.9691
36,31,1456,1077,-0.08,0.9919
36,32,1257,1230,0.1504,0.9711
37,0,1208,183,-0.0309,1.0
37,1,1222,155,-0.0531,1.0
37,2,1227,155,-0.0531,0.9999
37,3,1232,154,-0.0532,1.0
37,4,1219,155,-0.0145,1.0
37,5,1221,154,-0.0145,1.0
37,6,1224,152,-0.0145,1.0
37,7,1267,161,-0.098,1.0
37,8,1255,161,0.0638,0.9999
37,9,1226,203,-0.0488,0.9999
37,10,1221,203,0.0011,0.9999
37,11,1337,307,-0.1842,1.0
37,12,1293,322,0.1806,0.9999
37,13,1387,474,-0.2202,0.993
37,14,1348,493,0.221,0.2386
37,15,1242,556,-0.1295,0.9322
37,16,1328,612,0.157,0.3831
37,17,1199,571,-0.1498,0.9007
37,18,1306,648,0.1619,0.3928
37,19,1193,553,-0.129,0.8972
37,20,1304,650,0.1291,0.3955
37,21,1207,549,-0.117,0.8794
37,22,1308,629,0.1412,0.3841
37,23,1380,651,-0.1156,0.9999
37,24,1369,657,0.1157,0.9996
37,25,1295,904,-0.1491,0.994
37,26,1327,921,0.1475,0.8942
37,27,1520,825,-0.0439,0.992
37,28,1444,1196,0.1563,0.9688
37,29,1547,788,-0.0301,0.9828
37,30,1486,1234,0.1531,0.9687
37,31,1611,918,0.0018,0.991
37,32,1344,1251,0.1348,0.9717
38,0,1208,189,-0.0371,1.0
38,1,1222,162,-0.061,1.0
38,2,1226,161,-0.0611,0.9999
38,3,1231,160,-0.0611,1.0
38,4,1219,161,-0.023,1.0
38,5,1221,160,-0.0229,0.9999
38,6,1224,159,-0.023,1.0
38,7,1264,169,-0.1132,1.0
38,8,1256,167,0.0533,0.9999
38,9,1224,209,-0.0537,0.9999
38,10,1221,209,-0.0048,0.9999
38,11,1322,309,-0.2031,1.0
38,12,1310,322,0.1721,0.9998
38,13,1360,478,-0.2219,0.9934
38,14,1411,489,0.2016,0.2248
38,15,1204,538,-0.1406,0.9376
38,16,1396,614,0.1279,0.3573
38,17,1159,558,-0.1573,0.9079
38,18,1399,642,0.124,0.3683
38,19,1159,539,-0.1411,0.9046
38,20,1384,645,0.1006,0.3708
38,21,1175,544,-0.1287,0.8862
38,22,1382,628,0.1139,0.3593
38,23,1387,659,-0.1174,0.9999
38,24,1367,663,0.1174,0.9995
38,25,1394,935,-0.1031,0.9942
38,26,1213,878,0.1255,0.8968
38,27,1556,1160,-0.0355,0.9927
38,28,1446,901,0.3104,0.956
38,29,1604,1188,-0.0315,0.9836
38,30,1487,876,0.3308,0.963
38,31,1475,1230,-0.0975,0.9918
38,32,1453,1006,0.3494,0.9669
39,0,1208,187,-0.0508,1.0
39,1,1222,159,-0.0764,1.0
39,2,1226,158,-0.0765,0.9999
39,3,1231,157,-0.0766,1.0
39,4,1219,159,-0.0409,1.0
39,5,1222,158,-0.0408,1.0
39,6,1225,157,-0.0408,1.0
39,7,1263,165,-0.1368,1.0
39,8,1258,165,0.0218,0.9999
39,9,1224,207,-0.0701,0.9999
39,10,1221,208,-0.0241,0.9999
39,11,1305,303,-0.2137,1.0
39,12,1337,319,0.1262,0.9998
39,13,1306,470,-0.1803,0.9924
39,14,1470,455,0.1737,0.2308
39,15,1181,492,-0.0094,0.9386
39,16,1417,576,0.1313,0.3484
39,17,1148,487,-0.0161,0.908
39,18,1412,595,0.1263,0.3598
39,19,1154,467,-0.0072,0.9049
39,20,1434,606,0.1062,0.3626
39,21,1168,470,0.0009,0.8837
39,22,1394,583,0.1195,0.3492
39,23,1385,662,-0.1084,0.9999
39,24,1363,664,0.1084,0.9995
39,25,1480,932,-0.0863,0.9946
39,26,1165,821,0.1288,0.9057
39,27,1659,1142,-0.0178,0.9934
39,28,1399,920,0.3369,0.9577
39,29,1717,1157,-0.0132,0.9845
39,30,1434,915,0.3565,0.9616
39,31,1622,1247,-0.0913,0.9926
39,32,1406,1044,0.3634,0.968
40,0,1210,168,-0.0337,1.0
40,1,1224,142,-0.0631,1.0
40,2,1228,142,-0.0632,1.0
40,3,1232,142,-0.0632,1.0
40,4,1224,141,-0.0288,1.0
40,5,1227,140,-0.0287,1.0
40,6,1231,139,-0.0287,1.0
40,7,1262,153,-0.1208,1.0
40,8,1263,151,0.036,0.9999
40,9,1224,194,-0.0574,0.9999
40,10,1222,193,-0.0126,0.9999
40,11,1288,292,-0.2024,1.0
40,12,1349,303,0.1386,0.9998
40,13,1282,456,-0.1666,0.9921
40,14,1487,417,0.1908,0.2613
40,15,1178,431,0.014,0.9353
40,16,1426,567,0.1376,0.3577
40,17,1147,417,0.0129,0.9003
40,18,1419,583,0.1334,0.3638
40,19,1157,398,0.0218,0.8971
40,20,1410,590,0.1106,0.3671
40,21,1170,403,0.0245,0.8726
40,22,1405,572,0.1272,0.3517
40,23,1384,654,-0.1088,0.9999
40,24,1353,661,0.1088,0.9995
40,25,1526,931,-0.1191,0.9951
40,26,1156,794,0.1276,0.913
40,27,1720,1110,-0.0995,0.994
40,28,1322,954,0.2607,0.9607
40,29,1760,1121,-0.0974,0.9856
40,30,1374,957,0.2709,0.963
40,31,1716,1235,-0.1771,0.9932
40,32,1281,1087,0.2607,0.9701
41,0,1212,157,0.0585,1.0
41,1,1225,132,0.0339,1.0
41,2,1229,132,0.0339,0.9999
41,3,1232,132,0.0338,1.0
41,4,1226,131,0.0604,1.0
41,5,1229,130,0.0605,1.0
41,6,1233,129,0.0605,1.0
41,7,1262,144,-0.0339,1.0
41,8,1264,142,0.0868,0.9999
41,9,1225,182,0.0369,0.9999
41,10,1223,182,0.0713,0.9999
41,11,1285,280,-0.1249,1.0
41,12,1356,291,0.1398,0.9998
41,13,1271,450,-0.0473,0.9906
41,14,1494,391,0.194,0.2958
41,15,1194,410,0.1752,0.9065
41,16,1429,535,0.1578,0.3585
41,17,1164,397,0.1898,0.8585
41,18,1420,559,0.1586,0.358
41,19,1177,383,0.1991,0.8549
41,20,1409,567,0.1459,0.361
41,21,1190,388,0.1873,0.8288
41,22,1407,554,0.1516,0.3437
41,23,1383,631,-0.1089,0.9999
41,24,1354,643,0.1088,0.9996
41,25,1528,895,-0.1658,0.9954
41,26,1151,799,0.1304,0.9164
41,27,1759,1061,-0.1535,0.9945
41,28,1254,1039,0.2334,0.9635
41,29,1815,1052,-0.1502,0.9861
41,30,1297,1082,0.2405,0.964
41,31,1780,1198,-0.2083,0.9937
41,32,1161,1143,0.2297,0.9715
42,0,1212,151,0.075,1.0
42,1,1226,126,0.0513,1.0
42,2,1229,126,0.0513,0.9999
42,3,1232,126,0.0513,1.0
42,4,1227,125,0.076,1.0
42,5,1230,124,0.0761,1.0
42,6,1234,124,0.0761,1.0
42,7,1262,138,-0.0117,1.0
42,8,1266,137,0.1015,0.9999
42,9,1225,176,0.0559,0.9999
42,10,1224,176,0.0883,0.9998
42,11,1278,268,-0.0935,0.9999
42,12,1354,285,0.1404,0.9998
42,13,1258,443,-0.0174,0.9896
42,14,1500,383,0.188,0.3366
42,15,1210,404,0.1987,0.87
42,16,1419,511,0.1569,0.3565
42,17,1183,397,0.2135,0.808
42,18,1407,535,0.1585,0.3485
42,19,1187,386,0.2223,0.8036
42,20,1391,534,0.1442,0.3509
42,21,1201,389,0.2102,0.7783
42,22,1391,528,0.1494,0.3328
42,23,1371,625,-0.1023,0.9999
42,24,1346,638,0.1021,0.9996
42,25,1515,890,-0.1702,0.9955
42,26,1173,815,0.144,0.9167
42,27,1797,938,-0.149,0.9946
42,28,1166,1113,0.2287,0.9661
42,29,1849,896,-0.1438,0.9861
42,30,1195,1161,0.2258,0.965
42,31,1867,1061,-0.1754,0.9938
42,32,1036,1171,0.194,0.9722
43,0,1212,150,0.077,1.0
43,1,1226,125,0.0551,0.9999
43,2,1229,124,0.0551,0.9999
43,3,1232,124,0.0551,0.9999
43,4,1227,124,0.0776,1.0
43,5,1230,123,0.0776,1.0
43,6,1234,122,0.0776,1.0
43,7,1261,136,-0.0029,0.9999
43,8,1265,134,0.1011,0.9999
43,9,1225,176,0.0598,0.9999
43,10,1224,176,0.0894,0.9998
43,11,1275,262,-0.0761,0.9999
43,12,1350,281,0.1476,0.9998
43,13,1266,431,0.0008,0.9867
43,14,1485,391,0.1815,0.3749
43,15,1219,417,0.2159,0.8306
43,16,1407,506,0.1579,0.3584
43,17,1191,418,0.2305,0.758
43,18,1396,531,0.1614,0.3419
43,19,1194,403,0.2405,0.7528
43,20,1384,530,0.1452,0.3438
43,21,1206,405,0.2272,0.7283
43,22,1383,522,0.1495,0.3256
43,23,1366,626,-0.0917,0.9999
43,24,1339,638,0.0915,0.9997
43,25,1493,890,-0.1335,0.9953
43,26,1198,846,0.1426,0.9176
43,27,1781,861,-0.0671,0.9939
43,28,1139,1138,0.1848,0.9688
43,29,1820,824,-0.0573,0.9849
43,30,1157,1188,0.1836,0.9666
43,31,1866,957,-0.0525,0.993
43,32,999,1171,0.1607,0.9738
44,0,1211,151,0.0429,1.0
44,1,1224,126,0.0217,0.9999
44,2,1227,126,0.0217,0.9999
44,3,1230,126,0.0216,0.9999
44,4,1224,125,0.0502,1.0
44,5,1227,124,0.0502,1.0
44,6,1231,124,0.0503,1.0
44,7,1259,137,-0.0123,0.9999
44,8,1263,135,0.0853,0.9999
44,9,1224,177,0.0267,0.9999
44,10,1222,178,0.0634,0.9998
44,11,1274,264,-0.0969,0.9999
44,12,1349,283,0.1467,0.9999
44,13,1261,438,-0.0651,0.9857
44,14,1479,400,0.1782,0.3949
44,15,1214,444,0.155,0.8099
44,16,1396,508,0.1574,0.3534
44,17,1191,448,0.1637,0.7255
44,18,1385,532,0.1618,0.3336
44,19,1194,427,0.1758,0.7192
44,20,1375,530,0.1423,0.335
44,21,1207,429,0.1669,0.6963
44,22,1374,522,0.1467,0.3183
44,23,1365,642,-0.0944,0.9999
44,24,1335,651,0.0942,0.9997
44,25,1468,904,-0.1196,0.9951
44,26,1215,872,0.1641,0.919
